ImputationType,FeatureSelectionType,ModelType,Recall
knn,SVD,SVM,0.89539749000000002
knn,SVD,SVM,0.91244239599999999
knn,SVD,SVM,0.95089285700000004
knn,SVD,SVM,0.92270531400000011
knn,SVD,SVM,0.90265486700000008
knn,SVD,SVM,0.9400921659999999
knn,SVD,SVM,0.893162393
knn,SVD,SVM,0.88839285700000004
knn,SVD,SVM,0.88135593200000006
knn,SVD,SVM,0.89711934199999999
knn,SVD,SVM,0.92694063900000001
knn,SVD,SVM,0.95196506599999997
knn,SVD,SVM,0.867256637
knn,SVD,SVM,0.91031390099999998
knn,SVD,SVM,0.90099009900000004
knn,SVD,SVM,0.95192307700000001
knn,SVD,SVM,0.89583333300000001
knn,SVD,SVM,0.85964912299999996
knn,SVD,Gradient Boosting,0.869565217
knn,SVD,Gradient Boosting,0.86425339400000001
knn,SVD,Gradient Boosting,0.87096774200000004
knn,SVD,Gradient Boosting,0.89427312799999992
knn,SVD,Gradient Boosting,0.91150442499999995
knn,SVD,Gradient Boosting,0.86915887900000011
knn,SVD,Gradient Boosting,0.90295358599999997
knn,SVD,Gradient Boosting,0.88738738700000008
knn,SVD,Gradient Boosting,0.85909090900000007
knn,SVD,Gradient Boosting,0.87772925800000001
knn,SVD,Gradient Boosting,0.89592760199999999
knn,SVD,Gradient Boosting,0.89956331900000008
knn,SVD,Gradient Boosting,0.89237668199999998
knn,SVD,Gradient Boosting,0.88738738700000008
knn,SVD,Gradient Boosting,0.875
knn,SVD,Gradient Boosting,0.87168141599999993
knn,SVD,Gradient Boosting,0.90338164300000001
knn,SVD,Gradient Boosting,0.89041095900000011
knn,SVD,Gradient Boosting,0.88053097299999994
knn,SVD,Gradient Boosting,0.89400921700000002
knn,SVD,Gradient Boosting,0.88157894700000006
knn,SVD,Gradient Boosting,0.94273127800000001
knn,SVD,Gradient Boosting,0.84453781500000003
knn,SVD,Gradient Boosting,0.90232558099999993
knn,SVD,Gradient Boosting,0.93392070500000002
knn,SVD,Gradient Boosting,0.94230769199999997
knn,SVD,Gradient Boosting,0.85581395299999996
knn,SVD,Gradient Boosting,0.8288288290000001
knn,SVD,Gradient Boosting,0.83700440499999995
knn,SVD,Gradient Boosting,0.9058295959999999
knn,SVD,Gradient Boosting,0.89473684200000003
knn,SVD,Gradient Boosting,0.89400921700000002
knn,SVD,Gradient Boosting,0.85774058599999992
knn,SVD,Gradient Boosting,0.92626728099999989
knn,SVD,Gradient Boosting,0.91517857099999989
knn,SVD,Gradient Boosting,0.869565217
knn,SVD,Gradient Boosting,0.87168141599999993
knn,SVD,Gradient Boosting,0.88018433200000001
knn,SVD,Gradient Boosting,0.87606837599999998
knn,SVD,Gradient Boosting,0.87946428599999993
knn,SVD,Gradient Boosting,0.85169491500000005
knn,SVD,Gradient Boosting,0.88477366299999993
knn,SVD,Gradient Boosting,0.89497716900000002
knn,SVD,Gradient Boosting,0.89519650699999997
knn,SVD,Gradient Boosting,0.85398230099999994
knn,SVD,Gradient Boosting,0.90134529099999994
knn,SVD,Gradient Boosting,0.91584158400000004
knn,SVD,Gradient Boosting,0.94230769199999997
knn,SVD,Gradient Boosting,0.86666666700000006
knn,SVD,Gradient Boosting,0.85964912299999996
