3.56E-03,,,,,,,,,,
2.41E-03,,,,,,,,,,
4.03E-04,,,,,,,,,,
2.79E-04,,,,,,,,,,
1.93E-04,,,,,,,,,,
2.99E-04,,,,,,,,,,
2.30E-04,,,,,,,,,,
8.20E-06,,,,,,,,,,
9.27E-05,,,,,,,,,,
0.00E+00,,,,,,,,,,
3.23E-04,,,,,,,,,,
5.29E-04,,,,,,,,,,
8.96E-05,,,,,,,,,,
3.56E-05,,,,,,,,,,
5.92E-04,,,,,,,,,,
8.55E-04,,,,,,,,,,
1.48E-03,,,,,,,,,,
1.72E-03,,,,,,,,,,
2.13E-02,,,,,,,,,,
9.31E-02,,,,,,,,,,
2.59E-02,,,,,,,,,,
1.68E-03,,,,,,,,,,
6.82E-03,,,,,,,,,,
5.11E-02,,,,,,,,,,
8.51E-03,,,,,,,,,,
1.74E-03,,,,,,,,,,
8.03E-03,,,,,,,,,,
6.17E-02,,,,,,,,,,
7.93E-03,,,,,,,,,,
1.81E-03,,,,,,,,,,
7.17E-03,,,,,,,,,,
6.17E-02,,,,,,,,,,
9.66E-03,,,,,,,,,,
1.85E-03,,,,,,,,,,
1.98E-03,,,,,,,,,,
1.18E-02,,,,,,,,,,
2.55E-03,,,,,,,,,,
1.62E-03,,,,,,,,,,
1.81E-03,,,,,,,,,,
2.76E-03,,,,,,,,,,
2.48E-03,,,,,,,,,,
1.71E-03,,,,,,,,,,
3.08E-03,,,,,,,,,,
1.82E-02,,,,,,,,,,
3.41E-03,,,,,,,,,,
1.61E-03,,,,,,,,,,
4.53E-03,,,,,,,,,,
2.06E-02,,,,,,,,,,
2.37E-03,,,,,,,,,,
1.52E-03,,,,,,,,,,
1.15E-02,,,,,,,,,,
8.12E-02,,,,,,,,,,
1.96E-02,,,,,,,,,,
1.84E-03,,,,,,,,,,
4.76E-03,,,,,,,,,,
2.89E-02,,,,,,,,,,
2.39E-03,,,,,,,,,,
2.45E-03,,,,,,,,,,
2.31E-03,,,,,,,,,,
2.58E-03,,,,,,,,,,
2.46E-03,,,,,,,,,,
2.71E-03,,,,,,,,,,
2.21E-03,,,,,,,,,,
2.61E-03,,,,,,,,,,
1.94E-03,,,,,,,,,,
2.27E-03,,,,,,,,,,
1.88E-03,,,,,,,,,,
2.53E-03,,,,,,,,,,
1.70E-03,,,,,,,,,,
2.72E-03,,,,,,,,,,
2.58E-03,,,,,,,,,,
2.92E-03,,,,,,,,,,
1.93E-03,,,,,,,,,,
2.23E-03,,,,,,,,,,
1.91E-03,,,,,,,,,,
2.35E-03,,,,,,,,,,
2.13E-03,,,,,,,,,,
1.98E-03,,,,,,,,,,
2.30E-03,,,,,,,,,,
2.94E-03,,,,,,,,,,
2.54E-03,,,,,,,,,,
2.54E-03,,,,,,,,,,
2.78E-03,,,,,,,,,,
2.65E-03,,,,,,,,,,
2.21E-03,,,,,,,,,,
1.99E-03,,,,,,,,,,
3.20E-03,,,,,,,,,,
2.82E-02,,,,,,,,,,
3.69E-03,,,,,,,,,,
1.80E-03,,,,,,,,,,
8.32E-03,,,,,,,,,,
3.15E-02,,,,,,,,,,
5.21E-03,,,,,,,,,,
1.96E-03,,,,,,,,,,
2.94E-03,,,,,,,,,,
3.10E-02,,,,,,,,,,
3.16E-03,,,,,,,,,,
1.92E-03,,,,,,,,,,
3.63E-03,,,,,,,,,,
3.22E-02,,,,,,,,,,
4.30E-03,,,,,,,,,,
1.67E-03,,,,,,,,,,
2.62E-03,,,,,,,,,,
2.46E-02,,,,,,,,,,
3.33E-03,,,,,,,,,,
2.00E-03,,,,,,,,,,
3.05E-03,,,,,,,,,,
4.70E-02,,,,,,,,,,
2.86E-03,,,,,,,,,,
1.82E-03,,,,,,,,,,
5.06E-03,,,,,,,,,,
5.37E-02,,,,,,,,,,
5.69E-03,,,,,,,,,,
